id,sub_area,kremlin_km,kremlin_km_new,latitude,longitude
97,Juzhnoe Tushino,15.43932721,15.448112995356347,55.84902220367279,37.440543267111856
98,Moskvorech'e-Saburovo,13.29110581,13.292311432632458,55.63708516193656,37.6753414590985
99,Solncevo,17.09906771,17.099721947887595,55.64799368614357,37.416848036727885
100,Orehovo-Borisovo Severnoe,16.47937366,16.47899370581207,55.60903467111853,37.68611201836394
101,Tekstil'shhiki,7.658443944,7.660150772239335,55.72123663439065,37.72704014357262
102,Dorogomilovo,3.103263595,3.110299324140918,55.744612043405674,37.569789978297166
103,Bibirevo,15.73710593,15.743590026992916,55.89265630050083,37.587022873121875
104,Severnoe Medvedkovo,14.59283418,14.58956406168353,55.88174777629382,37.653800340567614
105,Timirjazevskoe,10.22408395,10.225148031070088,55.83967204006678,37.56763586644408
106,Bogorodskoe,8.022196984,8.045446927954107,55.80382974624374,37.70765313689483
107,Lianozovo,15.55295113,15.544861796840342,55.889539579298834,37.571944090150254
108,Zapadnoe Degunino,15.06995554,15.06521686751912,55.87551433388982,37.51809129382304
109,Izmajlovo,8.807559671,8.809382583802762,55.77422089482471,37.75288948580968
110,Hovrino,14.08102571,14.10410954093294,55.8583723672788,37.49439606343907
111,Pechatniki,9.255590411,9.259763060687334,55.69006942237062,37.71626958430718
112,Bogorodskoe,8.391636715,8.391596103475889,55.81473827045075,37.692574353923206
113,Krjukovo,38.63354573,38.627519952442285,55.98771629716194,37.16266283806344
114,Lefortovo,5.761174676,5.766172428327824,55.75240384641069,37.709807248747914
115,Gol'janovo,12.21702258,12.227068030259153,55.81785499165275,37.774430604340566
116,Dmitrovskoe,16.54739564,16.548924229295505,55.889539579298834,37.51593718196995
117,Jasenevo,17.17148587,17.168853190161556,55.59968450751252,37.57409820200334
118,Novo-Peredelkino,19.53960009,19.539404522443785,55.65422712854758,37.358687016694496
119,Chertanovo Severnoe,13.46359069,13.46899923220126,55.63241008013355,37.58486876126878
120,Rjazanskij,8.839252407,8.831434916841548,55.71967827378965,37.74642715025042
121,Vyhino-Zhulebino,12.59036994,12.592410729614091,55.71032811018364,37.80458817028381
122,Lianozovo,15.69361904,15.69132013792142,55.891097939899836,37.57409820200334
123,Silino,37.90361367,37.90002587608613,55.98459957595993,37.173433397328886
124,Ochakovo-Matveevskoe,12.70520529,12.704675219804082,55.70097794657763,37.43623504340568
125,Hamovniki,3.778450629,3.7832347667497586,55.72279499499165,37.587022873121875
126,Bogorodskoe,8.259983941,8.263467431334684,55.80538810684474,37.709807248747914
127,Donskoe,6.12786558,6.134564338340371,55.697861225375625,37.5999475442404
128,Orehovo-Borisovo Severnoe,15.03695598,15.040970531727254,55.62773499833055,37.711961360601
129,Ivanovskoe,13.06619003,13.065860240610771,55.782012697829714,37.81966695325543
130,Lefortovo,5.53869081,5.536608720065914,55.746170404006676,37.70549902504174
131,Golovinskoe,12.44714801,12.447729613740758,55.84278876126878,37.50085839899833
132,Ivanovskoe,13.66865858,13.668564844359782,55.77422089482471,37.83259162437396
133,Otradnoe,12.29626777,12.290774779734324,55.8614890884808,37.58917698497496
134,Obruchevskoe,10.61340392,10.604948312476692,55.66513565275459,37.54824885976628
135,Kon'kovo,12.52351362,12.51880616536335,55.64487696494157,37.55686530717863
136,Lefortovo,6.067378669,6.067883317074542,55.7648707312187,37.711961360601
137,Novokosino,14.71686976,14.712368434455273,55.741495322203676,37.85197863105176
138,Bogorodskoe,8.456131078,8.453537659652566,55.80538810684474,37.71411547245409
139,Taganskoe,4.538423495,4.540946784917331,55.72902843739566,37.677495570951585
140,Nagatino-Sadovniki,7.527602727,7.4757642008774905,55.68539434056761,37.63225922203673
141,Dmitrovskoe,14.96447148,14.966875474830285,55.88018941569282,37.5439406360601
142,Orehovo-Borisovo Severnoe,15.15935434,15.160731460716784,55.62461827712855,37.70334491318865
143,Severnoe Medvedkovo,14.90243674,14.905638443858816,55.883306136894824,37.66672501168615
144,Izmajlovo,12.33199336,12.316834093127598,55.799154664440735,37.79597172287146
145,Birjulevo Vostochnoe,17.7292386,17.72802230190343,55.596567786310516,37.67964968280467
146,Severnoe Izmajlovo,13.95951442,13.951901165379077,55.80538810684474,37.81966695325543
147,Sokolinaja Gora,7.291411509,7.289893267269055,55.7711041736227,37.72919425542571
148,Nagatino-Sadovniki,8.067295599,8.071527128071983,55.680719258764604,37.64087566944908
149,Nagatinskij Zaton,7.946767256,7.94211588273252,55.68851106176962,37.6753414590985
150,Vostochnoe Degunino,14.55797322,14.536584460408049,55.87863105509182,37.55901941903172
151,Ljublino,11.71993975,11.722610900169098,55.6744858163606,37.74427303839733
152,Novo-Peredelkino,20.75609694,20.75097527444326,55.62461827712855,37.3759199115192
153,Chertanovo Central'noe,14.92453316,14.924975046387717,55.61994319532554,37.57625231385643
154,Prospekt Vernadskogo,10.85060308,10.856272332249173,55.68227761936561,37.49655017529216
155,Savelki,35.49780844,35.496058673945825,55.98771629716194,37.23374852921536
156,Dmitrovskoe,14.84491007,14.844555613580125,55.87863105509182,37.54178652420701
157,Ajeroport,6.789300619,6.7969156586402635,55.799154664440735,37.54824885976628
158,Vojkovskoe,12.15905325,12.169703572584929,55.830321876460765,37.481471392320536
159,Ochakovo-Matveevskoe,9.60860168,9.594622462524523,55.715003191986646,37.47931728046745
160,Solncevo,17.28112745,17.284849469670426,55.649552046744574,37.410385701168615
161,Mar'ino,13.10362639,13.101958997595021,55.649552046744574,37.72057780801336
162,Beskudnikovskoe,11.61326164,11.589788972660449,55.852138924874794,37.565481754590984
163,Juzhnoe Butovo,22.44709443,22.452121001094557,55.55293368948247,37.55901941903172
164,Severnoe Butovo,19.15980422,19.161695482092302,55.5825425409015,37.563327642737896
165,Savelki,36.69800406,36.698824761745534,55.99239137896494,37.214361522537565
166,Moskvorech'e-Saburovo,13.76365791,13.766495822552834,55.63864352253756,37.70549902504174
167,Vostochnoe Degunino,12.35354292,12.355560905232775,55.8599307278798,37.569789978297166
168,Juzhnoe Butovo,23.05048525,23.05086397652058,55.54981696828047,37.53747830050084
169,Ochakovo-Matveevskoe,12.60312985,12.6084469183546,55.69006942237062,37.44915971452421
170,Nagatinskij Zaton,8.650671133,8.654083779453735,55.68383597996661,37.683957906510855
171,Krylatskoe,12.37653429,12.376444837181827,55.7648707312187,37.42115626043406
172,Pechatniki,9.288873485,9.286539884185414,55.69318614357262,37.72273191986645
173,Juzhnoportovoe,5.788287122,5.789608921958841,55.708769749582636,37.668879123539234
174,Bogorodskoe,9.568890071,9.572761817620297,55.82720515525877,37.692574353923206
175,Kuz'minki,10.5333784,10.534966898309195,55.707211388981634,37.765814156928215
176,Birjulevo Vostochnoe,17.54223594,17.5450069089063,55.596567786310516,37.66457089983306
177,Danilovskoe,4.129298893,4.128636902812037,55.715003191986646,37.6193345509182
178,Hovrino,14.9610073,14.955636882395444,55.87083925208681,37.50516662270451
179,Kurkino,22.34003367,22.34980831662481,55.90356482470785,37.38238224707847
180,Perovo,9.843632861,9.846492797311358,55.744612043405674,37.774430604340566
181,Mar'ino,12.30447683,12.299067211064829,55.65578548914858,37.71411547245409
182,Akademicheskoe,7.280186899,7.280595700770349,55.69006942237062,37.580560537562604
183,Orehovo-Borisovo Severnoe,15.16474148,15.162492858802096,55.629293358931555,37.72273191986645
184,Brateevo,15.64402897,15.648705373957242,55.63708516193656,37.76150593322204
185,Horoshevo-Mnevniki,10.56276063,10.5648985693906,55.778895976627716,37.45562205008348
186,Otradnoe,13.09133614,13.086615886430053,55.86928089148581,37.59779343238731
187,Kuz'minki,10.43268634,10.425094459604395,55.70097794657763,37.757197709515864
188,Nagatinskij Zaton,9.04607284,9.047224332585301,55.676044176961604,37.668879123539234
189,Ivanovskoe,13.02402239,13.023102765916699,55.78045433722871,37.81966695325543
190,Ochakovo-Matveevskoe,11.85950836,11.854162204166855,55.69318614357262,37.45993027378965
191,Shhukino,10.38353134,10.388023011319422,55.80382974624374,37.47931728046745
192,Gol'janovo,12.1794966,12.184380966875079,55.810063188647746,37.78304705175292
193,Hovrino,14.51918329,14.523537352990003,55.867722530884805,37.50947484641068
194,Vostochnoe Izmajlovo,13.68673997,13.685670794685779,55.80227138564274,37.81751284140234
195,Mitino,19.90883405,19.915766730357998,55.847463843071786,37.34791645742905
196,Nagatinskij Zaton,8.192683402,8.19416752805848,55.68539434056761,37.67318734724541
197,Basmannoe,4.873539337,4.853278494983657,55.772662534223706,37.68611201836394
198,Juzhnoe Tushino,15.226282,15.23096181232339,55.847463843071786,37.442697378964944
199,Kapotnja,16.56484798,16.56597335289662,55.64799368614357,37.806742282136895
200,Fili Davydkovo,9.058081135,9.058400349888887,55.73837860100167,37.47500905676127
201,Horoshevskoe,5.838068408,5.833123067929279,55.778895976627716,37.53747830050084
202,Juzhnoe Butovo,22.26584093,22.281187630932337,55.554492050083475,37.55901941903172
203,Marfino,7.659129026,7.717432064945022,55.82097171285476,37.60210165609349
204,Juzhnoportovoe,4.904219663,4.9169938308742935,55.71967827378965,37.67103323539232
205,Vostochnoe Izmajlovo,13.17892282,13.17671006584051,55.799154664440735,37.81105050584307
206,Lefortovo,5.028384024,5.027606690097529,55.744612043405674,37.69688257762938
207,Krylatskoe,12.93967712,12.933390568841578,55.77422089482471,37.4146939248748
208,Chertanovo Juzhnoe,16.77998286,16.77957268519143,55.60124286811352,37.612872215358934
209,Silino,37.58655555,37.58571769736801,55.98304121535893,37.17774162103506
210,Chertanovo Juzhnoe,15.55538906,15.911333143647699,55.60903467111853,37.61502632721202
211,Obruchevskoe,10.82601491,10.81849096199119,55.66357729215359,37.54609474791319
212,Juzhnoe Tushino,15.61207974,15.605118039221672,55.84590548247078,37.4319268196995
213,Savelovskoe,6.237770139,6.236954710095235,55.799154664440735,37.563327642737896
214,Jasenevo,17.60163678,17.59997263420733,55.602801228714526,37.524553629382304
215,Juzhnoe Tushino,15.96911719,15.99177483752884,55.84123040066778,37.416848036727885
216,Chertanovo Juzhnoe,15.80242027,15.911333143647699,55.60903467111853,37.61502632721202
217,Obruchevskoe,11.25518899,11.246293080150064,55.660460570951585,37.54178652420701
218,Fili Davydkovo,10.58866396,10.593942548506785,55.72902843739566,37.45346793823039
219,Severnoe Izmajlovo,12.70502351,12.707976247687375,55.80694646744574,37.79597172287146
220,Filevskij Park,7.584743358,7.585840522783681,55.74928712520868,37.49655017529216
221,Danilovskoe,5.24617055,5.247198361654705,55.70565302838063,37.63225922203673
222,Severnoe Medvedkovo,14.67565663,14.672943141944783,55.883306136894824,37.643029781302175
223,Kurkino,20.40611928,20.395484305566953,55.88174777629382,37.38669047078464
224,Birjulevo Zapadnoe,17.44122363,17.42747684056045,55.596567786310516,37.651646228714526
225,Danilovskoe,4.612864516,4.623960392148072,55.71656155258765,37.6559544524207
226,Severnoe Tushino,16.49344275,16.487966922775023,55.853697285475796,37.425464484140235
227,Taganskoe,4.599239955,4.609624805225722,55.73682024040067,37.68611201836394
228,Nekrasovka,20.58034215,20.58003766204444,55.686952701168615,37.92521843405676
229,Juzhnoe Butovo,26.94301606,26.940165202592386,55.510857953255424,37.57840642570952
230,Ljublino,14.51475522,14.510269904726693,55.66201893155259,37.78520116360601
231,Nagatinskij Zaton,8.762555819,8.774508921514453,55.67916089816361,37.67103323539232
232,Chertanovo Central'noe,14.94421039,14.947821259064488,55.61838483472454,37.59348520868114
233,Vyhino-Zhulebino,15.89174636,15.89758705448402,55.69162778297162,37.847670407345575
234,Orehovo-Borisovo Severnoe,16.43531782,16.43889743314555,55.61370975292154,37.709807248747914
235,Presnenskoe,4.614483892,4.613525137532848,55.75240384641069,37.5439406360601
236,Taganskoe,3.928807659,3.9266064795920537,55.741495322203676,37.677495570951585
237,Perovo,9.584910172,9.581658012996575,55.76019564941569,37.77012238063439
238,Mar'ino,13.04253144,13.037113328476007,55.66513565275459,37.757197709515864
239,Jasenevo,16.00610427,15.99607673910664,55.61059303171953,37.571944090150254
240,Vojkovskoe,10.19081305,10.177714681509617,55.819413352253754,37.507320734557595
241,Krjukovo,38.63293067,38.627519952442285,55.98771629716194,37.16266283806344
242,Veshnjaki,13.24439158,13.239540446332288,55.72591171619366,37.8239751769616
243,Birjulevo Vostochnoe,18.80546221,18.80178602046765,55.58721762270451,37.683957906510855
244,Novo-Peredelkino,20.75609694,20.75097527444326,55.62461827712855,37.3759199115192
245,Ivanovskoe,12.91920844,12.918931840564403,55.7695458130217,37.821821065108516
246,Krylatskoe,12.70799787,12.706456507684937,55.755520567612685,37.4146939248748
247,Orehovo-Borisovo Severnoe,15.23694192,15.237487708858822,55.61994319532554,37.68180379465777
248,Rjazanskij,11.04529509,11.036147940121253,55.72123663439065,37.78520116360601
249,Lefortovo,5.761176759,5.766172428327824,55.75240384641069,37.709807248747914
250,Dmitrovskoe,15.97998824,15.97811842355691,55.88642285809683,37.52670774123539
251,Kosino-Uhtomskoe,17.06679632,17.068825663030488,55.71032811018364,37.879982085141904
252,Cheremushki,10.19589883,10.184749039894925,55.666694013355595,37.55901941903172
253,Sviblovo,11.27085255,11.267267546020866,55.85058056427379,37.66026267612688
254,Prospekt Vernadskogo,11.2084912,11.199626934327584,55.67916089816361,37.49439606343907
255,Ochakovo-Matveevskoe,9.591579512,9.593062074438905,55.71032811018364,37.483625504173624
256,Kuz'minki,11.79247609,11.789935947898227,55.69162778297162,37.77227649248748
257,Koptevo,10.15362992,10.138670993020137,55.82408843405676,37.51809129382304
258,Pechatniki,9.255590411,9.259763060687334,55.69006942237062,37.71626958430718
259,Gol'janovo,12.81569479,12.824578572991468,55.81317990984975,37.791663499165274
260,Kapotnja,16.73086326,16.72524109630086,55.640201883138566,37.79597172287146
261,Alekseevskoe,7.014271382,7.0041129577779335,55.81317990984975,37.64518389315526
262,Kuz'minki,10.68823318,10.693859458159011,55.708769749582636,37.77012238063439
263,Ajeroport,8.393806879,8.400736916593479,55.80538810684474,37.522399517529216
264,Caricyno,14.57192882,14.572472898537386,55.62150155592654,37.636567445742905
265,Kurkino,21.85037241,21.855395029634597,55.894214661101834,37.3759199115192
266,Babushkinskoe,14.10883515,14.120070675291563,55.87551433388982,37.67103323539232
267,Rjazanskij,11.03720075,11.036147940121253,55.72123663439065,37.78520116360601
268,Severnoe Butovo,20.48691395,20.489078425793316,55.57319237729549,37.539632412353924
269,Severnoe Butovo,19.95267739,19.951942177973045,55.5778674590985,37.54178652420701
270,Chertanovo Juzhnoe,16.08384452,16.08378420779955,55.60747631051753,37.61718043906511
271,Krasnosel'skoe,2.760010737,2.778365411054752,55.7695458130217,37.64949211686144
272,Kosino-Uhtomskoe,18.26120876,18.265257406221554,55.71967827378965,37.903677315525876
273,Mar'ino,13.90351433,13.904893126978072,55.643318604340564,37.72704014357262
274,Orehovo-Borisovo Juzhnoe,17.16275653,17.164383066530483,55.605917949916524,37.70549902504174
275,Kotlovka,7.873160291,7.8653204661418314,55.68227761936561,37.59779343238731
276,Strogino,15.22965816,15.23123343059668,55.81317990984975,37.399615141903176
277,Kon'kovo,12.95012319,12.950342174432945,55.643318604340564,37.5439406360601
278,Zapadnoe Degunino,15.89234255,15.885696633841688,55.87707269449082,37.49439606343907
279,Kurkino,20.84981963,20.85924943460044,55.88642285809683,37.384536358931555
280,Severnoe Butovo,19.77570994,19.774278247372283,55.5778674590985,37.554711195325545
281,Bogorodskoe,9.021121359,9.012050434665559,55.82408843405676,37.683957906510855
282,Ivanovskoe,12.73961373,12.738293084132293,55.7664290918197,37.81966695325543
283,Pechatniki,9.929203937,9.922580851434702,55.68227761936561,37.71626958430718
284,Pechatniki,9.77457264,9.787472845910496,55.68383597996661,37.71626958430718
285,Danilovskoe,3.536953341,3.5357103972044746,55.724353355592655,37.64518389315526
286,Ljublino,13.64636462,13.641230465213708,55.66825237395659,37.77658471619366
287,Horoshevskoe,5.021743424,4.989691146117531,55.77422089482471,37.54824885976628
288,Nagornoe,8.927901339,8.97925322923208,55.671369095158596,37.61718043906511
289,Nagornoe,9.010471977,9.006834874886207,55.671369095158596,37.60640987979967
290,Horoshevo-Mnevniki,10.37272595,10.357791376139312,55.78045433722871,37.45993027378965
291,Mar'ino,13.78840376,13.785197036726641,55.660460570951585,37.765814156928215
292,Nagornoe,9.289596466,9.32581491983918,55.66825237395659,37.61718043906511
293,Kosino-Uhtomskoe,16.71829075,16.716317477064386,55.713444831385644,37.87567386143573
294,Horoshevskoe,7.067103354,7.0676852369473835,55.792921222036725,37.531015964941574
295,Novogireevo,12.40824481,12.400599698646477,55.744612043405674,37.81535872954925
296,Otradnoe,11.03180155,11.034398729207073,55.85058056427379,37.595639320534225
297,Nagatinskij Zaton,8.608324828,8.604581828290645,55.69162778297162,37.70334491318865
298,Kuncevo,13.20179138,13.196859592670489,55.73837860100167,37.40823158931553
299,Ajeroport,7.517079916,7.50579895655464,55.80538810684474,37.5439406360601
300,Zjuzino,10.16468023,10.15381200394063,55.66201893155259,37.59133109682805
301,Kuz'minki,10.07467262,10.06317162545594,55.707211388981634,37.757197709515864
302,Kuz'minki,9.298884413,9.483586877458608,55.707211388981634,37.74642715025042
303,Beskudnikovskoe,11.61326164,11.589788972660449,55.852138924874794,37.565481754590984
304,Koptevo,10.38925611,10.389628160852935,55.830321876460765,37.52670774123539
305,Preobrazhenskoe,8.481575236,8.503982296859085,55.799154664440735,37.724886031719535
306,Nagornoe,9.583537142,9.509008609798851,55.666694013355595,37.610718103505846
307,Krjukovo,37.50413331,37.50257215232194,55.975249412353925,37.166971061769615
308,Izmajlovo,11.11315885,11.111866928488729,55.799154664440735,37.774430604340566
309,Ostankinskoe,7.843684814,7.845626375675109,55.82253007345576,37.62579688647747
310,Kuncevo,13.19013673,13.19366892675573,55.73058679799666,37.410385701168615
311,Severnoe Medvedkovo,15.28914217,15.288692180359437,55.889539579298834,37.62579688647747
312,Danilovskoe,3.573943539,3.590693456147611,55.72123663439065,37.63441333388982
313,Chertanovo Central'noe,15.00886455,15.012206609826773,55.61838483472454,37.58486876126878
314,Tverskoe,0.072896553,0.04364445257024012,55.75240384641069,37.61718043906511
315,Severnoe Izmajlovo,13.64911901,13.663297851782058,55.80694646744574,37.81320461769616
316,Rjazanskij,10.79255334,10.803575449170344,55.724353355592655,37.78304705175292
317,Sokol,8.602199535,8.579273059828944,55.79447958263773,37.50301251085142
318,Ochakovo-Matveevskoe,11.87530826,11.872631833102737,55.69474450417362,37.457776161936565
319,Shhukino,11.55239128,11.556514269137901,55.810063188647746,37.46423849749583
320,Horoshevskoe,7.52960281,7.531070831363475,55.799154664440735,37.531015964941574
321,Severnoe Izmajlovo,10.77388631,10.789673779446153,55.80382974624374,37.76366004507513
322,Orehovo-Borisovo Juzhnoe,16.74253587,16.873437328606812,55.60747631051753,37.69903668948247
323,Pechatniki,8.830599983,8.828061522410385,55.697861225375625,37.72057780801336
324,Babushkinskoe,13.1785793,13.183224331940895,55.86616417028381,37.6753414590985
325,Severnoe Izmajlovo,14.45583669,14.46515393354881,55.80850482804674,37.82612928881469
326,Chertanovo Severnoe,12.06117083,12.149536590867132,55.64487696494157,37.580560537562604
327,Jasenevo,15.62499711,15.623955021223832,55.61526811352254,37.56117353088481
328,Otradnoe,13.34173469,13.338977357758134,55.87083925208681,37.587022873121875
329,Tverskoe,3.120580924,3.124186733236165,55.77733761602671,37.595639320534225
330,Ivanovskoe,12.91920844,12.918931840564403,55.7695458130217,37.821821065108516
331,Ochakovo-Matveevskoe,9.551023808,9.549975242167305,55.713444831385644,37.481471392320536
332,Preobrazhenskoe,8.421213314,8.416792343767368,55.79447958263773,37.72919425542571
333,Severnoe Izmajlovo,12.03429972,12.035285820048871,55.80538810684474,37.78520116360601
334,Losinoostrovskoe,14.28102934,14.289756467984635,55.873955973288815,37.69042024207012
335,Preobrazhenskoe,8.970822884,8.961650121242052,55.79603794323873,37.73781070283807
336,Novo-Peredelkino,18.93333859,18.932803504416334,55.660460570951585,37.36299524040067
