id,sub_area,kremlin_km,kremlin_km_new,latitude,longitude
156,Dmitrovskoe,14.84491007,14.82879109749419,55.87834961204013,37.541094903010034
157,Ajeroport,6.789300619,6.74705338351487,55.79717935117057,37.54541033110368
158,Vojkovskoe,12.15905325,12.18920640398716,55.83464254849498,37.48930976588629
159,Ochakovo-Matveevskoe,9.60860168,9.622311983569476,55.712887157190636,37.480678909699
160,Solncevo,17.28112745,17.344518202875125,55.656692361204016,37.39868577591974
161,Mar'ino,13.10362639,13.115103818051157,55.64732656187291,37.71371202675586
162,Beskudnikovskoe,11.61326164,11.625674934424277,55.85337414715719,37.571302899665554
163,Juzhnoe Butovo,22.44709443,22.424988000683513,55.553668568561875,37.55404118729097
164,Severnoe Butovo,19.15980422,19.164451263095753,55.58176596655518,37.571302899665554
165,Savelki,36.69800406,36.686774004560974,55.993861137123744,37.217437795986626
166,Moskvorech'e-Saburovo,13.76365791,13.720822838188733,55.63796076254181,37.70076574247492
167,Vostochnoe Degunino,12.35354292,12.299215953440509,55.859618013377926,37.571302899665554
168,Juzhnoe Butovo,23.05048525,23.04262039913933,55.550546635451504,37.532464046822746
169,Ochakovo-Matveevskoe,12.60312985,12.586417069937967,55.69727749163879,37.441840056856186
170,Nagatinskij Zaton,8.650671133,8.678911535410863,55.687911692307694,37.69645031438127
171,Krylatskoe,12.37653429,12.380528074547499,55.759716153846156,37.42026291638796
172,Pechatniki,9.288873485,9.254514721275173,55.69103362541806,37.7180274548495
173,Juzhnoportovoe,5.788287122,5.757559477266775,55.709765224080265,37.6705577458194
174,Bogorodskoe,9.568890071,9.561440009292145,55.81903288294314,37.71371202675586
175,Kuz'minki,10.5333784,10.547693126681706,55.7066432909699,37.7654971638796
176,Birjulevo Vostochnoe,17.54223594,17.52360446934345,55.597375632107024,37.6705577458194
177,Danilovskoe,4.129298893,4.110742453978197,55.716009090301,37.63171889297659
178,Hovrino,14.9610073,14.976096437240356,55.86586187959866,37.48930976588629
179,Kurkino,22.34003367,22.36918650248006,55.903325076923075,37.381424063545154
180,Perovo,9.843632861,9.832623084692854,55.744106488294314,37.77412802006689
181,Mar'ino,12.30447683,12.334439594538686,55.656692361204016,37.7180274548495
182,Akademicheskoe,7.280186899,7.285130443968581,55.69103362541806,37.5756183277592
183,Orehovo-Borisovo Severnoe,15.16474148,15.16600211487981,55.622351096989966,37.692134886287626
184,Brateevo,15.64402897,15.668493869214347,55.644204628762544,37.77844344816054
185,Horoshevo-Mnevniki,10.56276063,10.558854587530993,55.7846916187291,37.45910176923077
186,Otradnoe,13.09133614,13.086501756783205,55.86898381270903,37.59288004013378
187,Kuz'minki,10.43268634,10.443050657326733,55.700399424749165,37.756866307692306
188,Nagatinskij Zaton,9.04607284,9.043375122399333,55.67854589297659,37.67918860200669
189,Ivanovskoe,13.02402239,13.016203258190242,55.77532581939799,37.82159772909699
190,Ochakovo-Matveevskoe,11.85950836,11.838296710006055,55.69415555852843,37.45910176923077
191,Shhukino,10.38353134,10.394268866902753,55.79717935117057,37.472048053511706
192,Gol'janovo,12.1794966,12.106957313063551,55.812789016722405,37.77844344816054
193,Hovrino,14.51918329,14.538745409584072,55.8627399464883,37.49362519397994
194,Vostochnoe Izmajlovo,13.68673997,13.703111205757411,55.79717935117057,37.82159772909699
195,Mitino,19.90883405,19.909214980979105,55.850252214046826,37.351216066889634
196,Nagatinskij Zaton,8.192683402,8.187083712648045,55.68478975919732,37.6705577458194
197,Basmannoe,4.873539337,4.860347149854514,55.77532581939799,37.68350403010034
198,Juzhnoe Tushino,15.226282,15.243784914479884,55.847130280936454,37.441840056856186
199,Kapotnja,16.56484798,16.57031134155672,55.644204628762544,37.80002058862876
200,Fili Davydkovo,9.058081135,9.052912322514587,55.734740688963214,37.476363481605354
201,Horoshevskoe,5.838068408,5.845665771656718,55.77844775250836,37.536779474916386
202,Juzhnoe Butovo,22.26584093,22.257758164058114,55.553668568561875,37.571302899665554
203,Marfino,7.659129026,7.508495716636204,55.81903288294314,37.601510896321074
204,Juzhnoportovoe,4.904219663,4.884314330381203,55.722252956521736,37.67487317391304
205,Vostochnoe Izmajlovo,13.17892282,13.202174928778092,55.79717935117057,37.8129668729097
206,Lefortovo,5.028384024,5.026433167129533,55.769081953177256,37.692134886287626
207,Krylatskoe,12.93967712,12.94618213050438,55.76283808695652,37.411632060200674
208,Chertanovo Juzhnoe,16.77998286,16.859899991597146,55.60049756521739,37.61877260869566
209,Silino,37.58655555,37.615764464085586,55.993861137123744,37.195860655518395
210,Chertanovo Juzhnoe,15.55538906,15.825355257880272,55.609863364548495,37.61014175250836
211,Obruchevskoe,10.82601491,10.828483875657161,55.666058160535115,37.536779474916386
212,Juzhnoe Tushino,15.61207974,15.60796824288959,55.84400834782609,37.42889377257525
213,Savelovskoe,6.237770139,6.22462599220611,55.800301284280934,37.566987471571906
214,Jasenevo,17.60163678,17.602030471286216,55.606741431438124,37.506571478260874
215,Juzhnoe Tushino,15.96911719,16.01243362994504,55.84088641471572,37.415947488294314
216,Chertanovo Juzhnoe,15.80242027,15.825355257880272,55.609863364548495,37.61014175250836
217,Obruchevskoe,11.25518899,11.262142400127905,55.66293622742475,37.532464046822746
218,Fili Davydkovo,10.58866396,10.582760434191313,55.71913102341137,37.45910176923077
219,Severnoe Izmajlovo,12.70502351,12.672031790682622,55.80654515050167,37.79570516053512
220,Filevskij Park,7.584743358,7.585173549844918,55.76283808695652,37.49794062207358
221,Danilovskoe,5.24617055,5.252600715601249,55.7066432909699,37.64034974916388
222,Severnoe Medvedkovo,14.67565663,14.598034992379342,55.881471545150504,37.657611461538465
223,Kurkino,20.40611928,20.41594614549721,55.881471545150504,37.3857394916388
224,Birjulevo Zapadnoe,17.44122363,17.55418059290019,55.59425369899665,37.61877260869566
225,Danilovskoe,4.612864516,4.597304773068263,55.71913102341137,37.661926889632106
226,Severnoe Tushino,16.49344275,16.492765491416336,55.8627399464883,37.441840056856186
227,Taganskoe,4.599239955,4.562068052010453,55.74098455518395,37.687819458193985
228,Nekrasovka,20.58034215,20.563641358814316,55.69415555852843,37.92948343143813
229,Juzhnoe Butovo,26.94301606,26.963914079027713,55.51308343812709,37.54541033110368
230,Ljublino,14.51475522,14.525464968008011,55.66293622742475,37.787074304347826
231,Nagatinskij Zaton,8.762555819,8.730514103019937,55.68166782608696,37.67918860200669
232,Chertanovo Central'noe,14.94421039,14.92460950023008,55.619229163879595,37.58424918394649
233,Vyhino-Zhulebino,15.89174636,15.879965822692936,55.69727749163879,37.85180572575251
234,Orehovo-Borisovo Severnoe,16.43531782,16.418381893432315,55.609863364548495,37.687819458193985
235,Presnenskoe,4.614483892,4.599229690138121,55.759716153846156,37.54541033110368
236,Taganskoe,3.928807659,3.915977155769594,55.73786262207358,37.67487317391304
237,Perovo,9.584910172,9.594088958512883,55.76283808695652,37.76981259197325
238,Mar'ino,13.04253144,13.029062434532857,55.66293622742475,37.752550879598665
239,Jasenevo,16.00610427,16.00644789226399,55.619229163879595,37.51951776254181
240,Vojkovskoe,10.19081305,10.178585514097861,55.81903288294314,37.506571478260874
241,Krjukovo,38.63293067,38.618889099798665,55.98137340468227,37.15270637458194
242,Veshnjaki,13.24439158,13.233015016135367,55.73161875585284,37.825913157190634
243,Birjulevo Vostochnoe,18.80546221,18.80267746829624,55.59113176588629,37.70939659866221
244,Novo-Peredelkino,20.75609694,20.760653032366818,55.63796076254181,37.35553149498328
245,Ivanovskoe,12.91920844,12.909139923725602,55.78156968561873,37.817282301003345
246,Krylatskoe,12.70799787,12.714169170002558,55.76596002006689,37.415947488294314
247,Orehovo-Borisovo Severnoe,15.23694192,15.251430515537239,55.622351096989966,37.69645031438127
248,Rjazanskij,11.04529509,11.014054436784258,55.72537488963211,37.787074304347826
249,Lefortovo,5.761176759,5.761591350503245,55.756594220735785,37.70939659866221
250,Dmitrovskoe,15.97998824,15.989231994212032,55.88771541137124,37.532464046822746
251,Kosino-Uhtomskoe,17.06679632,17.0490283869557,55.7066432909699,37.877698294314385
252,Cheremushki,10.19589883,10.170967301275628,55.666058160535115,37.562672043478265
253,Sviblovo,11.27085255,11.275277678233344,55.85337414715719,37.627403464882946
254,Prospekt Vernadskogo,11.2084912,11.225119806797675,55.68166782608696,37.48930976588629
255,Ochakovo-Matveevskoe,9.591579512,9.576435000552982,55.71913102341137,37.476363481605354
256,Kuz'minki,11.79247609,11.77112979676652,55.69727749163879,37.77844344816054
257,Koptevo,10.15362992,10.161511949911159,55.82839868227425,37.5281486187291
258,Pechatniki,9.255590411,9.254514721275173,55.69103362541806,37.7180274548495
259,Gol'janovo,12.81569479,12.787121675681476,55.812789016722405,37.79138973244147
260,Kapotnja,16.73086326,16.723352040464867,55.63796076254181,37.79138973244147
261,Alekseevskoe,7.014271382,7.024436920173675,55.812789016722405,37.64898060535117
262,Kuz'minki,10.68823318,10.66964565704264,55.700399424749165,37.761181735785954
263,Ajeroport,8.393806879,8.42922438176498,55.80654515050167,37.52383319063545
264,Caricyno,14.57192882,14.562661000290266,55.622351096989966,37.64898060535117
265,Kurkino,21.85037241,21.852947545479005,55.89708121070234,37.381424063545154
266,Babushkinskoe,14.10883515,14.082101165732567,55.87522767892977,37.6705577458194
267,Rjazanskij,11.03720075,11.014054436784258,55.72537488963211,37.787074304347826
268,Severnoe Butovo,20.48691395,20.491457037964263,55.57240016722408,37.54541033110368
269,Severnoe Butovo,19.95267739,19.937497442944814,55.575522100334446,37.562672043478265
270,Chertanovo Juzhnoe,16.08384452,16.165619875185982,55.606741431438124,37.61877260869566
271,Krasnosel'skoe,2.760010737,2.8000568501733025,55.77220388628763,37.64466517725753
272,Kosino-Uhtomskoe,18.26120876,18.250310510353746,55.709765224080265,37.89927543478261
273,Mar'ino,13.90351433,13.908730256517906,55.656692361204016,37.761181735785954
274,Orehovo-Borisovo Juzhnoe,17.16275653,17.158015092690402,55.606741431438124,37.70939659866221
275,Kotlovka,7.873160291,7.869043723157345,55.68166782608696,37.605826324414714
276,Strogino,15.22965816,15.236587098637317,55.7940574180602,37.3857394916388
277,Kon'kovo,12.95012319,12.932370026879413,55.64732656187291,37.5281486187291
278,Zapadnoe Degunino,15.89234255,15.904628551474469,55.87834961204013,37.49794062207358
279,Kurkino,20.84981963,20.851501981192584,55.88459347826087,37.381424063545154
280,Severnoe Butovo,19.77570994,19.77897317032775,55.575522100334446,37.57993375585284
281,Bogorodskoe,9.021121359,9.032032484167788,55.812789016722405,37.71371202675586
282,Ivanovskoe,12.73961373,12.742023765434867,55.7846916187291,37.8129668729097
283,Pechatniki,9.929203937,9.951754227799675,55.68478975919732,37.722342882943146
284,Pechatniki,9.77457264,9.775807521111535,55.68478975919732,37.7180274548495
285,Danilovskoe,3.536953341,3.5146449563887447,55.722252956521736,37.636034321070234
286,Ljublino,13.64636462,13.656476979579008,55.66918009364549,37.77844344816054
287,Horoshevskoe,5.021743424,4.972073143731206,55.77532581939799,37.54972575919733
288,Nagornoe,8.927901339,8.906387889500138,55.67230202675585,37.605826324414714
289,Nagornoe,9.010471977,8.906387889500138,55.67230202675585,37.605826324414714
290,Horoshevo-Mnevniki,10.37272595,10.34206124497315,55.77844775250836,37.45910176923077
291,Mar'ino,13.78840376,13.787994679141105,55.64732656187291,37.73528916722408
292,Nagornoe,9.289596466,9.23463864410541,55.66918009364549,37.61014175250836
293,Kosino-Uhtomskoe,16.71829075,16.689295401578573,55.709765224080265,37.87338286622074
294,Horoshevskoe,7.067103354,7.0693010608116005,55.790935484949834,37.5281486187291
295,Novogireevo,12.40824481,12.492327187031885,55.75347228762542,37.817282301003345
296,Otradnoe,11.03180155,11.021086737172192,55.850252214046826,37.59288004013378
297,Nagatinskij Zaton,8.608324828,8.614625085334767,55.68166782608696,37.67487317391304
298,Kuncevo,13.20179138,13.194520878808882,55.744106488294314,37.407316632107026
299,Ajeroport,7.517079916,7.55235446818498,55.80654515050167,37.54541033110368
300,Zjuzino,10.16468023,10.135440387727346,55.66293622742475,37.58424918394649
301,Kuz'minki,10.07467262,10.076768994206786,55.7066432909699,37.756866307692306
302,Kuz'minki,9.298884413,9.434884523271176,55.709765224080265,37.74823545150502
303,Beskudnikovskoe,11.61326164,11.625674934424277,55.85337414715719,37.571302899665554
304,Koptevo,10.38925611,10.452896354436017,55.83152061538461,37.5281486187291
305,Preobrazhenskoe,8.481575236,8.48143561087533,55.803423217391305,37.7180274548495
306,Nagornoe,9.583537142,9.571859583313927,55.666058160535115,37.61445718060201
307,Krjukovo,37.50413331,37.50037289765687,55.96576373913044,37.15270637458194
308,Izmajlovo,11.11315885,11.095589176270446,55.77220388628763,37.79138973244147
309,Ostankinskoe,7.843684814,7.836826353058804,55.82215481605351,37.63171889297659
310,Kuncevo,13.19013673,13.194520878808882,55.744106488294314,37.407316632107026
311,Severnoe Medvedkovo,15.28914217,15.282528213318583,55.88771541137124,37.657611461538465
312,Danilovskoe,3.573943539,3.5620217216913064,55.72537488963211,37.64898060535117
313,Chertanovo Central'noe,15.00886455,14.964970652178252,55.619229163879595,37.57993375585284
314,Tverskoe,0.072896553,0.16549793657555376,55.75347228762542,37.61877260869566
315,Severnoe Izmajlovo,13.64911901,13.630179197714753,55.80654515050167,37.8129668729097
316,Rjazanskij,10.79255334,10.754194723194725,55.72537488963211,37.782758876254185
317,Sokol,8.602199535,8.578990190075077,55.803423217391305,37.51520233444816
318,Ochakovo-Matveevskoe,11.87530826,11.883710089815429,55.69727749163879,37.45478634113712
319,Shhukino,11.55239128,11.574818175585284,55.80966708361204,37.46341719732442
320,Horoshevskoe,7.52960281,7.538255641216025,55.78781355183946,37.51520233444816
321,Severnoe Izmajlovo,10.77388631,10.863296096801061,55.803423217391305,37.7654971638796
322,Orehovo-Borisovo Juzhnoe,16.74253587,16.903267716134927,55.606741431438124,37.69645031438127
323,Pechatniki,8.830599983,8.816081018101707,55.69415555852843,37.71371202675586
324,Babushkinskoe,13.1785793,13.183904815904768,55.86898381270903,37.65329603344482
325,Severnoe Izmajlovo,14.45583669,14.465359916828994,55.803423217391305,37.83022858528428
326,Chertanovo Severnoe,12.06117083,12.351573971212598,55.64108269565217,37.6230880367893
327,Jasenevo,15.62499711,15.622527622878106,55.619229163879595,37.536779474916386
328,Otradnoe,13.34173469,13.34187481933912,55.8721057458194,37.61877260869566
329,Tverskoe,3.120580924,3.0968940036583943,55.77844775250836,37.601510896321074
330,Ivanovskoe,12.91920844,12.909139923725602,55.78156968561873,37.817282301003345
331,Ochakovo-Matveevskoe,9.551023808,9.548943245729863,55.709765224080265,37.48499433779264
332,Preobrazhenskoe,8.421213314,8.459229757553004,55.800301284280934,37.722342882943146
333,Severnoe Izmajlovo,12.03429972,12.032518013266861,55.803423217391305,37.787074304347826
334,Losinoostrovskoe,14.28102934,14.293566093497182,55.87522767892977,37.68350403010034
335,Preobrazhenskoe,8.970822884,8.939265654607281,55.7940574180602,37.73960459531773
336,Novo-Peredelkino,18.93333859,18.953416955502142,55.66293622742475,37.35984692307692
